Episode,Score,Avg_Score,Actor_LR,Critic_LR,Noise_Sigma
436,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.005000401028817807
437,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.004950397018529629
438,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.004900893048344333
439,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.004851884117860889
440,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.004803365276682281
441,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.004755331623915458
442,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.004707778307676304
443,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.004660700524599541
444,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.004614093519353546
445,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.00456795258416001
446,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.00452227305831841
447,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.004477050327735226
448,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.004432279824457873
449,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.004387957026213295
450,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.004344077455951162
451,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.004300636681391651
452,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.004257630314577734
453,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.004215054011431956
454,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.004172903471317636
455,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.00413117443660446
456,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.004089862692238415
457,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.004048964065316031
458,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0040084744246628706
459,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.003968389680416242
460,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.003928705783612079
461,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0038894187257759584
462,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.003850524538518199
463,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.003812019293133017
464,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0037738991002016866
465,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.00373616010919967
466,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0036987985081076732
467,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0036618105230265966
468,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0036251924177963307
469,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.003588940493618367
470,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0035530510886821833
471,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0035175205777953616
472,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0034823453720174077
473,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0034475219182972337
474,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.003413046699114261
475,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0033789162321231185
476,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.003345127069801887
477,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.003311675799103868
478,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0032785590411128296
479,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.003245773450701701
480,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0032133157161946843
481,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0031811825590327375
482,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.00314937073344241
483,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.003117877026107986
484,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.003086698255846906
485,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0030558312732884368
486,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0030252729605555525
487,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.002995020230949997
488,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0029650700286404973
489,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0029354193283540925
490,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0029060651350705517
491,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.002877004483719846
492,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0028482344388826475
493,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.002819752094493821
494,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0027915545735488828
495,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.002763639027813394
496,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0027360026375352602
497,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0027086426111599077
498,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0026815561850483086
499,0.0,0.0,0.0009605960099999999,0.00048029800499999997,0.0026547406231978254
500,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0026281932169658472
501,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0026019112847961885
502,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0025758921719482267
503,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0025501332502287444
504,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0025246319177264567
505,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.002499385598549192
506,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0024743917425637005
507,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0024496478251380635
508,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.002425151346886683
509,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0024008998334178163
510,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.002376890835083638
511,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0023531219267328017
512,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0023295907074654737
513,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0023062948003908187
514,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0022832318523869103
515,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.002260399533863041
516,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0022377955385244107
517,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0022154175831391666
518,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.002193263407307775
519,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0021713307732346976
520,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0021496174655023506
521,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.002128121290847327
522,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0021068400779388537
523,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0020857716771594654
524,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0020649139603878706
525,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.002044264820783992
526,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.002023822172576152
527,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0020035839508503904
528,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0019835481113418866
529,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0019637126302284678
530,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.001944075503926183
531,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0019246347488869212
532,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.001905388401398052
533,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0018863345173840715
534,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0018674711722102308
535,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0018487964604881285
536,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0018303084958832471
537,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0018120054109244147
538,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0017938853568151706
539,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0017759465032470187
540,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0017581870382145485
541,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.001740605167832403
542,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0017231991161540789
543,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.001705967124992538
544,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0016889074537426126
545,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0016720183792051865
546,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0016552981954131346
547,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0016387452134590033
548,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0016223577613244133
549,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.001606134183711169
550,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0015900728418740573
551,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0015741721134553167
552,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0015584303923207635
553,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0015428460883975558
554,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0015274176275135803
555,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0015121434512384445
556,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.00149702201672606
557,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0014820517965587995
558,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0014672312785932115
559,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0014525589658072793
560,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0014380333761492064
561,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0014236530423877144
562,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0014094165119638374
563,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.001395322346844199
564,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.001381369123375757
565,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0013675554321419994
566,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0013538798778205794
567,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0013403410790423734
568,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0013269376682519497
569,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.00131366829156943
570,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0013005316086537359
571,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0012875262925671985
572,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0012746510296415266
573,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0012619045193451113
574,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0012492854741516601
575,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0012367926194101436
576,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.001224424693216042
577,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0012121804462838816
578,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0012000586418210427
579,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0011880580554028321
580,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0011761774748488038
581,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0011644157001003156
582,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0011527715430993124
583,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0011412438276683192
584,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.001129831389391636
585,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0011185330754977197
586,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0011073477447427426
587,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0010962742672953152
588,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.001085311524622362
589,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0010744584093761384
590,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.001063713825282377
591,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.001053076687029553
592,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0010425459201592576
593,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.001032120460957665
594,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0010217992563480883
595,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0010115812637846073
596,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0010014654511467612
597,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0009914507966352936
598,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0009815362886689406
599,0.0,0.0,0.0009509900498999999,0.00047549502494999995,0.0009717209257822512
600,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0009620037165244287
601,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0009523836793591844
602,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0009428598425655925
603,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0009334312441399365
604,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0009240969316985371
605,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0009148559623815517
606,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0009057074027577362
607,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0008966503287301588
608,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0008876838254428572
609,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0008788069871884286
610,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0008700189173165443
611,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0008613187281433788
612,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.000852705540861945
613,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0008441784854533255
614,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0008357367005987923
615,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0008273793335928044
616,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0008191055402568763
617,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0008109144848543076
618,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0008028053400057645
619,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0007947772866057068
620,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0007868295137396497
621,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0007789612186022533
622,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0007711716064162308
623,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0007634598903520685
624,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0007558252914485478
625,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0007482670385340623
626,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0007407843681487217
627,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0007333765244672344
628,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0007260427592225621
629,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0007187823316303364
630,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0007115945083140331
631,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0007044785632308927
632,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0006974337775985837
633,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0006904594398225979
634,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0006835548454243718
635,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0006767192969701282
636,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0006699521040004269
637,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0006632525829604226
638,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0006566200571308183
639,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0006500538565595101
640,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.000643553317993915
641,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0006371177848139758
642,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.000630746606965836
643,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0006244391408961777
644,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.000618194749487216
645,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0006120128019923438
646,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0006058926739724204
647,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0005998337472326962
648,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0005938354097603692
649,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0005878970556627655
650,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0005820180851061379
651,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0005761979042550765
652,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0005704359252125257
653,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0005647315659604005
654,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0005590842503007964
655,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0005534934077977884
656,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0005479584737198105
657,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0005424788889826125
658,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0005370541000927863
659,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0005316835590918584
660,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0005263667235009398
661,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0005211030562659305
662,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0005158920257032712
663,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0005107331054462385
664,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0005056257743917762
665,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0005005695166478584
666,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0004955638214813797
667,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0004906081832665659
668,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.00048570210143390025
669,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.00048084508041956124
670,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.00047603662961536564
671,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.000471276263319212
672,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.00046656350068601985
673,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.00046189786567915966
674,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0004572788870223681
675,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0004527060981521444
676,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0004481790371706229
677,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0004436972467989167
678,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0004392602743309275
679,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0004348676715876182
680,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.000430518994871742
681,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0004262138049230246
682,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.00042195166687379436
683,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.00041773215020505643
684,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.00041355482870300585
685,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0004094192804159758
686,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0004053250876118161
687,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0004012718367356979
688,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0003972591183683409
689,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0003932865271846575
690,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0003893536619128109
691,0.0,0.0,0.0009414801494009999,0.00047074007470049995,0.0003854601252936828
